,Date,Ticker,Price,Sector,Total-Score,E-Score,S-Score,G-Score
6079,2021-08-01,CTSH,71.99374389648438,Technology,17.74,1.11,10.43,6.2
6080,2021-09-01,CTSH,70.23239135742188,Technology,17.74,1.11,10.43,6.2
6081,2021-10-01,CTSH,73.9044189453125,Technology,17.74,1.11,10.43,6.2
6082,2021-11-01,CTSH,73.80033111572266,Technology,17.74,1.11,10.43,6.2
6083,2021-12-01,CTSH,84.21421813964844,Technology,17.74,1.11,10.43,6.2
6084,2022-01-01,CTSH,81.08179473876953,Technology,17.74,1.11,10.43,6.2
6085,2022-02-01,CTSH,81.75574493408203,Technology,17.47,1.11,10.43,5.92
6086,2022-03-01,CTSH,85.37374877929688,Technology,17.47,1.11,10.43,5.92
6087,2022-04-01,CTSH,77.02394104003906,Technology,17.47,1.11,10.43,5.92
6088,2022-05-01,CTSH,71.1209945678711,Technology,17.2,1.11,10.43,5.66
6089,2022-06-01,CTSH,64.5044174194336,Technology,17.2,1.11,10.43,5.66
6090,2022-07-01,CTSH,64.9536361694336,Technology,17.2,1.11,10.43,5.66
6091,2022-08-01,CTSH,60.37552261352539,Technology,14.38,1.11,7.64,5.63
6092,2022-09-01,CTSH,55.11498260498047,Technology,14.38,1.11,7.64,5.63
6093,2022-10-01,CTSH,59.73028564453125,Technology,14.38,1.11,7.64,5.63
6094,2022-11-01,CTSH,59.69190979003906,Technology,14.38,1.11,7.64,5.63
6095,2022-12-01,CTSH,55.125633239746094,Technology,14.38,1.11,7.64,5.63
6096,2023-01-01,CTSH,64.3405532836914,Technology,14.38,1.11,7.64,5.63
6097,2023-02-01,CTSH,60.36927032470703,Technology,14.38,1.11,7.64,5.63
6098,2023-03-01,CTSH,58.985450744628906,Technology,14.38,1.11,7.64,5.63
6099,2023-04-01,CTSH,57.80438232421875,Technology,14.38,1.11,7.64,5.63
6100,2023-05-01,CTSH,60.495662689208984,Technology,14.38,1.11,7.64,5.63
6101,2023-06-01,CTSH,63.48998260498047,Technology,14.38,1.11,7.64,5.63
6102,2023-07-01,CTSH,64.21941375732422,Technology,14.38,1.11,7.64,5.63
6103,2023-08-01,CTSH,69.64642333984375,Technology,14.38,1.11,7.64,5.63
6104,2023-09-01,CTSH,66.16027069091797,Technology,14.66,1.11,7.64,5.91
6105,2023-10-01,CTSH,62.96653366088867,Technology,14.66,1.11,7.64,5.91
6106,2023-11-01,CTSH,68.73870086669922,Technology,14.66,1.11,7.64,5.91
6107,2023-12-01,CTSH,74.07757568359375,Technology,14.66,1.11,7.64,5.91
6108,2024-01-01,CTSH,75.63700103759766,Technology,14.66,1.11,7.64,5.91
6109,2024-02-01,CTSH,77.5004653930664,Technology,14.66,1.11,7.64,5.91
6110,2024-03-01,CTSH,72.1581039428711,Technology,14.66,1.11,7.64,5.91
6111,2024-04-01,CTSH,64.66563415527344,Technology,14.66,1.11,7.64,5.91
6112,2024-05-01,CTSH,65.12838745117188,Technology,14.66,1.11,7.64,5.91
6113,2024-06-01,CTSH,67.23661804199219,Technology,14.66,1.11,7.64,5.91
6114,2024-07-01,CTSH,74.83040618896484,Technology,14.66,1.11,7.64,5.91
6115,2024-08-01,CTSH,76.89692687988281,Technology,14.66,1.11,7.64,5.91
6116,2024-09-01,CTSH,76.61603546142578,Technology,14.66,1.11,7.64,5.91
6117,2024-10-01,CTSH,74.04495239257812,Technology,15.19,2.75,8.01,4.43
6118,2024-11-01,CTSH,79.90184783935547,Technology,15.19,2.75,8.01,4.43
6119,2024-12-01,CTSH,76.63716888427734,Technology,15.19,2.75,8.01,4.43
6120,2020-01-01,CVS,56.97229766845703,Healthcare,20.39,2.91,12.08,5.41
6121,2020-02-01,CVS,50.04975128173828,Healthcare,20.39,2.91,12.08,5.41
6122,2020-03-01,CVS,50.176612854003906,Healthcare,20.39,2.91,12.08,5.41
6123,2020-04-01,CVS,52.05411148071289,Healthcare,20.39,2.91,12.08,5.41
6124,2020-05-01,CVS,55.91795349121094,Healthcare,20.39,2.91,12.08,5.41
6125,2020-06-01,CVS,55.406272888183594,Healthcare,20.39,2.91,12.08,5.41
6126,2020-07-01,CVS,53.67509841918945,Healthcare,20.7,2.99,12.32,5.39
6127,2020-08-01,CVS,53.389549255371094,Healthcare,20.6,2.92,12.45,5.23
6128,2020-09-01,CVS,50.1923713684082,Healthcare,20.6,2.92,12.45,5.23
6129,2020-10-01,CVS,48.20702362060547,Healthcare,20.23,2.92,12.06,5.25
6130,2020-11-01,CVS,58.75701141357422,Healthcare,20.23,2.92,12.06,5.25
6131,2020-12-01,CVS,59.199066162109375,Healthcare,20.23,2.92,12.06,5.25
6132,2021-01-01,CVS,62.10266876220703,Healthcare,20.97,3.13,13.07,4.77
6133,2021-02-01,CVS,59.44670486450195,Healthcare,20.97,3.13,13.07,4.77
6134,2021-03-01,CVS,65.64179992675781,Healthcare,20.97,3.13,13.07,4.77
6135,2021-04-01,CVS,66.66268157958984,Healthcare,20.97,3.13,13.07,4.77
6136,2021-05-01,CVS,75.91796875,Healthcare,20.88,3.04,13.07,4.77
6137,2021-06-01,CVS,73.28314208984375,Healthcare,20.88,3.04,13.07,4.77
6138,2021-07-01,CVS,72.33460998535156,Healthcare,20.88,3.04,13.07,4.77
6139,2021-08-01,CVS,76.33357238769531,Healthcare,20.88,3.04,13.07,4.77
6140,2021-09-01,CVS,74.9816665649414,Healthcare,22.86,0.03,16.39,6.44
6141,2021-10-01,CVS,78.88716125488281,Healthcare,22.86,0.03,16.39,6.44
6142,2021-11-01,CVS,79.15000915527344,Healthcare,22.86,0.03,16.39,6.44
6143,2021-12-01,CVS,91.68106842041016,Healthcare,22.86,0.03,16.39,6.44
6144,2022-01-01,CVS,94.65828704833984,Healthcare,22.86,0.03,16.39,6.44
6145,2022-02-01,CVS,92.60889434814453,Healthcare,22.86,0.03,16.39,6.44
6146,2022-03-01,CVS,90.4288101196289,Healthcare,22.86,0.03,16.39,6.44
6147,2022-04-01,CVS,85.88993835449219,Healthcare,22.86,0.03,16.39,6.44
6148,2022-05-01,CVS,86.89205169677734,Healthcare,22.86,0.03,16.39,6.44
6149,2022-06-01,CVS,83.21879577636719,Healthcare,22.86,0.03,16.39,6.44
6150,2022-07-01,CVS,85.93107604980469,Healthcare,22.86,0.03,16.39,6.44
6151,2022-08-01,CVS,88.6618881225586,Healthcare,22.86,0.03,16.39,6.44
6152,2022-09-01,CVS,86.15065002441406,Healthcare,22.86,0.03,16.39,6.44
6153,2022-10-01,CVS,85.54541015625,Healthcare,22.86,0.03,16.39,6.44
6154,2022-11-01,CVS,92.58688354492188,Healthcare,22.86,0.03,16.39,6.44
6155,2022-12-01,CVS,84.68955993652344,Healthcare,22.86,0.03,16.39,6.44
6156,2023-01-01,CVS,80.17289733886719,Healthcare,22.86,0.03,16.39,6.44
6157,2023-02-01,CVS,76.44415283203125,Healthcare,22.86,0.03,16.39,6.44
6158,2023-03-01,CVS,67.9981460571289,Healthcare,22.86,0.03,16.39,6.44
6159,2023-04-01,CVS,67.08307647705078,Healthcare,22.86,0.03,16.39,6.44
6160,2023-05-01,CVS,62.763248443603516,Healthcare,22.86,0.03,16.39,6.44
6161,2023-06-01,CVS,63.77808380126953,Healthcare,22.86,0.03,16.39,6.44
6162,2023-07-01,CVS,68.90764617919922,Healthcare,22.86,0.03,16.39,6.44
6163,2023-08-01,CVS,60.61771774291992,Healthcare,22.86,0.03,16.39,6.44
6164,2023-09-01,CVS,64.94290161132812,Healthcare,21.97,0.03,15.76,6.17
6165,2023-10-01,CVS,64.18948364257812,Healthcare,21.97,0.03,15.76,6.17
6166,2023-11-01,CVS,63.74602508544922,Healthcare,21.97,0.03,15.76,6.17
6167,2023-12-01,CVS,74.0748519897461,Healthcare,21.97,0.03,15.76,6.17
6168,2024-01-01,CVS,69.76883697509766,Healthcare,21.97,0.03,15.76,6.17
6169,2024-02-01,CVS,70.40253448486328,Healthcare,21.97,0.03,15.76,6.17
6170,2024-03-01,CVS,75.50498962402344,Healthcare,21.97,0.03,15.76,6.17
6171,2024-04-01,CVS,64.09783935546875,Healthcare,21.97,0.03,15.76,6.17
6172,2024-05-01,CVS,56.96641540527344,Healthcare,21.97,0.03,15.76,6.17
6173,2024-06-01,CVS,56.450279235839844,Healthcare,21.97,0.03,15.76,6.17
6174,2024-07-01,CVS,57.66416549682617,Healthcare,21.97,0.03,15.76,6.17
6175,2024-08-01,CVS,55.32835388183594,Healthcare,21.97,0.03,15.76,6.17
6176,2024-09-01,CVS,60.77999496459961,Healthcare,21.97,0.03,15.76,6.17
6177,2024-10-01,CVS,54.574398040771484,Healthcare,21.97,0.03,15.76,6.17
6178,2024-11-01,CVS,58.4958610534668,Healthcare,18.27,0.07,13.22,4.99
6179,2024-12-01,CVS,43.87434005737305,Healthcare,18.27,0.07,13.22,4.99
6180,2020-01-01,CVX,84.8426513671875,Energy,42.15,20.2,11.7,10.25
6181,2020-02-01,CVX,73.91461944580078,Energy,42.15,20.2,11.7,10.25
6182,2020-03-01,CVX,58.05070877075195,Energy,39.59,17.82,11.53,10.25
6183,2020-04-01,CVX,73.70500946044922,Energy,39.59,17.82,11.53,10.25
6184,2020-05-01,CVX,73.46465301513672,Energy,39.59,17.82,11.53,10.25
6185,2020-06-01,CVX,72.53533172607422,Energy,39.59,17.82,11.53,10.25
6186,2020-07-01,CVX,68.23505401611328,Energy,40.22,18.34,11.98,9.91
6187,2020-08-01,CVX,68.22692108154297,Energy,40.26,18.34,11.98,9.95
6188,2020-09-01,CVX,59.37278366088867,Energy,40.26,18.34,11.98,9.95
6189,2020-10-01,CVX,57.31123352050781,Energy,40.29,18.34,11.98,9.98
6190,2020-11-01,CVX,71.89054870605469,Energy,40.29,18.34,11.98,9.98
6191,2020-12-01,CVX,70.66403198242188,Energy,40.29,18.34,11.98,9.98
6192,2021-01-01,CVX,71.29161071777344,Energy,40.29,18.34,11.98,9.98
6193,2021-02-01,CVX,83.67560577392578,Energy,40.29,18.34,11.98,9.98
6194,2021-03-01,CVX,88.92310333251953,Energy,40.29,18.34,11.98,9.98
6195,2021-04-01,CVX,87.46351623535156,Energy,40.29,18.34,11.98,9.98
6196,2021-05-01,CVX,88.07449340820312,Energy,40.52,19.99,10.67,9.86
6197,2021-06-01,CVX,89.96863555908203,Energy,40.52,19.99,10.67,9.86
6198,2021-07-01,CVX,87.45185852050781,Energy,40.52,19.99,10.67,9.86
6199,2021-08-01,CVX,83.12264251708984,Energy,40.52,19.99,10.67,9.86
6200,2021-09-01,CVX,88.31748962402344,Energy,41.16,20.29,10.67,10.21
6201,2021-10-01,CVX,99.66949462890625,Energy,41.16,20.29,10.67,10.21
6202,2021-11-01,CVX,98.25920104980469,Energy,41.16,20.29,10.67,10.21
6203,2021-12-01,CVX,103.33999633789062,Energy,41.16,20.29,10.67,10.21
6204,2022-01-01,CVX,115.65097045898438,Energy,41.16,20.29,10.67,10.21
6205,2022-02-01,CVX,126.80834197998047,Energy,43.22,22.42,10.86,9.95
6206,2022-03-01,CVX,144.89576721191406,Energy,43.22,22.42,10.86,9.95
6207,2022-04-01,CVX,139.4142303466797,Energy,43.22,22.42,10.86,9.95
6208,2022-05-01,CVX,155.4228057861328,Energy,43.0,22.42,10.63,9.95
6209,2022-06-01,CVX,129.89369201660156,Energy,43.0,22.42,10.63,9.95
6210,2022-07-01,CVX,146.94009399414062,Energy,43.0,22.42,10.63,9.95
6211,2022-08-01,CVX,141.80821228027344,Energy,37.61,18.61,8.71,10.29
6212,2022-09-01,CVX,130.06900024414062,Energy,37.61,18.61,8.71,10.29
6213,2022-10-01,CVX,163.7744903564453,Energy,37.61,18.61,8.71,10.29
6214,2022-11-01,CVX,165.9563446044922,Energy,37.61,18.61,8.71,10.29
6215,2022-12-01,CVX,163.7549591064453,Energy,37.61,18.61,8.71,10.29
6216,2023-01-01,CVX,158.76449584960938,Energy,37.61,18.61,8.71,10.29
6217,2023-02-01,CVX,146.6760711669922,Energy,37.61,18.61,8.71,10.29
6218,2023-03-01,CVX,150.1724853515625,Energy,37.61,18.61,8.71,10.29
6219,2023-04-01,CVX,155.1610565185547,Energy,37.61,18.61,8.71,10.29
6220,2023-05-01,CVX,138.63064575195312,Energy,37.61,18.61,8.71,10.29
6221,2023-06-01,CVX,146.24314880371094,Energy,37.61,18.61,8.71,10.29
6222,2023-07-01,CVX,152.10772705078125,Energy,37.61,18.61,8.71,10.29
6223,2023-08-01,CVX,149.72845458984375,Energy,37.61,18.61,8.71,10.29
6224,2023-09-01,CVX,158.22377014160156,Energy,36.6,17.01,9.18,10.42
6225,2023-10-01,CVX,136.7450408935547,Energy,36.6,17.01,9.18,10.42
6226,2023-11-01,CVX,134.74636840820312,Energy,36.6,17.01,9.18,10.42
6227,2023-12-01,CVX,141.43072509765625,Energy,36.6,17.01,9.18,10.42
6228,2024-01-01,CVX,139.79037475585938,Energy,36.6,17.01,9.18,10.42
6229,2024-02-01,CVX,144.13304138183594,Energy,36.6,17.01,9.18,10.42
6230,2024-03-01,CVX,151.19815063476562,Energy,36.6,17.01,9.18,10.42
6231,2024-04-01,CVX,154.5817413330078,Energy,36.6,17.01,9.18,10.42
6232,2024-05-01,CVX,155.5690460205078,Energy,36.6,17.01,9.18,10.42
6233,2024-06-01,CVX,151.4468994140625,Energy,36.6,17.01,9.18,10.42
6234,2024-07-01,CVX,155.36813354492188,Energy,36.6,17.01,9.18,10.42
6235,2024-08-01,CVX,143.2461700439453,Energy,36.6,17.01,9.18,10.42
6236,2024-09-01,CVX,144.18365478515625,Energy,36.6,17.01,9.18,10.42
6237,2024-10-01,CVX,145.701171875,Energy,36.6,17.01,9.18,10.42
6238,2024-11-01,CVX,158.5364227294922,Energy,35.31,16.58,9.37,9.36
6239,2024-12-01,CVX,143.2510986328125,Energy,35.31,16.58,9.37,9.36
6240,2020-01-01,D,68.3559799194336,Utilities,34.63,17.67,10.76,6.2
6241,2020-02-01,D,62.3215217590332,Utilities,32.4,15.65,10.55,6.2
6242,2020-03-01,D,58.17681121826172,Utilities,32.21,15.46,10.55,6.2
6243,2020-04-01,D,62.157894134521484,Utilities,32.21,15.46,10.55,6.2
6244,2020-05-01,D,68.50826263427734,Utilities,32.21,15.46,10.55,6.2
6245,2020-06-01,D,65.42172241210938,Utilities,32.21,15.46,10.55,6.2
6246,2020-07-01,D,66.01844024658203,Utilities,32.25,15.46,10.55,6.23
6247,2020-08-01,D,63.90825271606445,Utilities,33.21,16.42,10.55,6.23
6248,2020-09-01,D,64.30747985839844,Utilities,33.21,16.42,10.55,6.23
6249,2020-10-01,D,66.23846435546875,Utilities,33.23,16.42,10.55,6.25
6250,2020-11-01,D,64.71318817138672,Utilities,33.23,16.42,10.55,6.25
6251,2020-12-01,D,62.000648498535156,Utilities,33.23,16.42,10.55,6.25
6252,2021-01-01,D,60.57145690917969,Utilities,32.81,16.43,10.13,6.25
6253,2021-02-01,D,56.773799896240234,Utilities,29.13,13.97,8.96,6.2
6254,2021-03-01,D,63.122623443603516,Utilities,29.13,13.97,8.96,6.2
6255,2021-04-01,D,67.00342559814453,Utilities,29.13,13.97,8.96,6.2
6256,2021-05-01,D,63.850318908691406,Utilities,28.17,13.01,8.96,6.2
6257,2021-06-01,D,61.69514846801758,Utilities,28.17,13.01,8.96,6.2
6258,2021-07-01,D,63.30742645263672,Utilities,28.17,13.01,8.96,6.2
6259,2021-08-01,D,65.81875610351562,Utilities,28.17,13.01,8.96,6.2
6260,2021-09-01,D,61.74311447143555,Utilities,28.24,13.01,8.96,6.27
6261,2021-10-01,D,64.719970703125,Utilities,28.24,13.01,8.96,6.27
6262,2021-11-01,D,60.68829345703125,Utilities,28.24,13.01,8.96,6.27
6263,2021-12-01,D,66.96168518066406,Utilities,28.24,13.01,8.96,6.27
6264,2022-01-01,D,69.36846923828125,Utilities,28.24,13.01,8.96,6.27
6265,2022-02-01,D,68.39664459228516,Utilities,28.24,13.01,8.96,6.27
6266,2022-03-01,D,73.07511901855469,Utilities,28.24,13.01,8.96,6.27
6267,2022-04-01,D,70.80130004882812,Utilities,28.24,13.01,8.96,6.27
6268,2022-05-01,D,73.03875732421875,Utilities,25.69,11.09,8.55,6.06
6269,2022-06-01,D,69.2142333984375,Utilities,25.69,11.09,8.55,6.06
6270,2022-07-01,D,71.66806030273438,Utilities,25.69,11.09,8.55,6.06
6271,2022-08-01,D,71.51070404052734,Utilities,25.38,11.11,8.55,5.73
6272,2022-09-01,D,60.416927337646484,Utilities,25.38,11.11,8.55,5.73
6273,2022-10-01,D,61.67238998413086,Utilities,25.38,11.11,8.55,5.73
6274,2022-11-01,D,53.863067626953125,Utilities,25.38,11.11,8.55,5.73
6275,2022-12-01,D,54.04816818237305,Utilities,25.38,11.11,8.55,5.73
6276,2023-01-01,D,56.71297836303711,Utilities,25.38,11.11,8.55,5.73
6277,2023-02-01,D,49.56593322753906,Utilities,25.38,11.11,8.55,5.73
6278,2023-03-01,D,49.824371337890625,Utilities,25.38,11.11,8.55,5.73
6279,2023-04-01,D,51.54955291748047,Utilities,25.38,11.11,8.55,5.73
6280,2023-05-01,D,45.360721588134766,Utilities,25.38,11.11,8.55,5.73
6281,2023-06-01,D,46.722984313964844,Utilities,25.38,11.11,8.55,5.73
6282,2023-07-01,D,48.961273193359375,Utilities,25.38,11.11,8.55,5.73
6283,2023-08-01,D,44.380584716796875,Utilities,25.38,11.11,8.55,5.73
6284,2023-09-01,D,41.400901794433594,Utilities,26.4,11.94,8.84,5.62
6285,2023-10-01,D,37.3692512512207,Utilities,26.4,11.94,8.84,5.62
6286,2023-11-01,D,42.02187728881836,Utilities,26.4,11.94,8.84,5.62
6287,2023-12-01,D,44.192108154296875,Utilities,26.4,11.94,8.84,5.62
6288,2024-01-01,D,42.988582611083984,Utilities,26.4,11.94,8.84,5.62
6289,2024-02-01,D,44.9725227355957,Utilities,26.4,11.94,8.84,5.62
6290,2024-03-01,D,46.89923095703125,Utilities,26.4,11.94,8.84,5.62
6291,2024-04-01,D,48.60586929321289,Utilities,26.4,11.94,8.84,5.62
6292,2024-05-01,D,51.40895462036133,Utilities,26.4,11.94,8.84,5.62
6293,2024-06-01,D,47.30877685546875,Utilities,26.4,11.94,8.84,5.62
6294,2024-07-01,D,51.614837646484375,Utilities,26.4,11.94,8.84,5.62
6295,2024-08-01,D,53.97063064575195,Utilities,26.4,11.94,8.84,5.62
6296,2024-09-01,D,56.467525482177734,Utilities,26.4,11.94,8.84,5.62
6297,2024-10-01,D,58.16770553588867,Utilities,26.4,11.94,8.84,5.62
6298,2024-11-01,D,57.405555725097656,Utilities,28.58,14.97,8.33,5.28
6299,2024-12-01,D,53.22298812866211,Utilities,28.58,14.97,8.33,5.28
6300,2020-01-01,DAL,54.36811447143555,Industrials,25.85,8.74,11.79,5.33
6301,2020-02-01,DAL,44.994632720947266,Industrials,25.89,8.74,11.79,5.37
6302,2020-03-01,DAL,28.02011489868164,Industrials,25.89,8.74,11.79,5.37
6303,2020-04-01,DAL,25.446935653686523,Industrials,25.89,8.74,11.79,5.37
6304,2020-05-01,DAL,24.759449005126953,Industrials,25.89,8.74,11.79,5.37
6305,2020-06-01,DAL,27.54869270324707,Industrials,25.89,8.74,11.79,5.37
6306,2020-07-01,DAL,24.52373695373535,Industrials,23.82,8.3,10.84,4.68
6307,2020-08-01,DAL,30.29865264892578,Industrials,23.82,8.3,10.84,4.68
6308,2020-09-01,DAL,30.03347396850586,Industrials,23.82,8.3,10.84,4.68
6309,2020-10-01,DAL,30.092403411865234,Industrials,23.84,8.3,10.84,4.7
6310,2020-11-01,DAL,39.5306510925293,Industrials,23.84,8.3,10.84,4.7
6311,2020-12-01,DAL,39.49136734008789,Industrials,23.84,8.3,10.84,4.7
6312,2021-01-01,DAL,37.28158187866211,Industrials,23.91,8.3,10.84,4.77
6313,2021-02-01,DAL,47.08321762084961,Industrials,23.91,8.3,10.84,4.77
6314,2021-03-01,DAL,47.41714096069336,Industrials,24.41,8.18,11.64,4.6
6315,2021-04-01,DAL,46.08144760131836,Industrials,24.41,8.18,11.64,4.6
6316,2021-05-01,DAL,46.82786178588867,Industrials,24.41,8.18,11.64,4.6
6317,2021-06-01,DAL,42.486854553222656,Industrials,24.41,8.18,11.64,4.6
6318,2021-07-01,DAL,39.18690872192383,Industrials,24.41,8.18,11.64,4.6
6319,2021-08-01,DAL,39.717254638671875,Industrials,24.41,8.18,11.64,4.6
6320,2021-09-01,DAL,41.84847640991211,Industrials,26.46,9.48,11.83,5.15
6321,2021-10-01,DAL,38.4306755065918,Industrials,26.46,9.48,11.83,5.15
6322,2021-11-01,DAL,35.553035736083984,Industrials,26.46,9.48,11.83,5.15
6323,2021-12-01,DAL,38.38157272338867,Industrials,26.46,9.48,11.83,5.15
6324,2022-01-01,DAL,38.98066329956055,Industrials,26.46,9.48,11.83,5.15
6325,2022-02-01,DAL,39.20655059814453,Industrials,26.46,9.48,11.83,5.15
6326,2022-03-01,DAL,38.86280822753906,Industrials,26.46,9.48,11.83,5.15
6327,2022-04-01,DAL,42.26097106933594,Industrials,26.46,9.48,11.83,5.15
6328,2022-05-01,DAL,40.944923400878906,Industrials,26.46,9.48,11.83,5.15
6329,2022-06-01,DAL,28.45224952697754,Industrials,26.46,9.48,11.83,5.15
6330,2022-07-01,DAL,31.231674194335938,Industrials,26.46,9.48,11.83,5.15
6331,2022-08-01,DAL,30.514720916748047,Industrials,26.13,9.52,11.46,5.15
6332,2022-09-01,DAL,27.558513641357422,Industrials,26.13,9.52,11.46,5.15
6333,2022-10-01,DAL,33.32360076904297,Industrials,26.13,9.52,11.46,5.15
6334,2022-11-01,DAL,34.73786926269531,Industrials,26.13,9.52,11.46,5.15
6335,2022-12-01,DAL,32.27273178100586,Industrials,26.13,9.52,11.46,5.15
6336,2023-01-01,DAL,38.40120315551758,Industrials,26.13,9.52,11.46,5.15
6337,2023-02-01,DAL,37.65479278564453,Industrials,26.13,9.52,11.46,5.15
6338,2023-03-01,DAL,34.29590606689453,Industrials,26.13,9.52,11.46,5.15
6339,2023-04-01,DAL,33.69681167602539,Industrials,26.13,9.52,11.46,5.15
6340,2023-05-01,DAL,35.68071365356445,Industrials,26.13,9.52,11.46,5.15
6341,2023-06-01,DAL,46.69036865234375,Industrials,26.13,9.52,11.46,5.15
6342,2023-07-01,DAL,45.4332389831543,Industrials,26.13,9.52,11.46,5.15
6343,2023-08-01,DAL,42.202110290527344,Industrials,26.13,9.52,11.46,5.15
6344,2023-09-01,DAL,36.415061950683594,Industrials,30.26,9.88,14.57,5.8
6345,2023-10-01,DAL,30.755966186523438,Industrials,30.26,9.88,14.57,5.8
6346,2023-11-01,DAL,36.447898864746094,Industrials,30.26,9.88,14.57,5.8
6347,2023-12-01,DAL,39.70481491088867,Industrials,30.26,9.88,14.57,5.8
6348,2024-01-01,DAL,38.62904739379883,Industrials,30.26,9.88,14.57,5.8
6349,2024-02-01,DAL,41.71818161010742,Industrials,30.26,9.88,14.57,5.8
6350,2024-03-01,DAL,47.35750961303711,Industrials,30.26,9.88,14.57,5.8
6351,2024-04-01,DAL,49.53395462036133,Industrials,30.26,9.88,14.57,5.8
6352,2024-05-01,DAL,50.47378921508789,Industrials,30.26,9.88,14.57,5.8
6353,2024-06-01,DAL,47.02151107788086,Industrials,30.26,9.88,14.57,5.8
6354,2024-07-01,DAL,42.640499114990234,Industrials,30.26,9.88,14.57,5.8
6355,2024-08-01,DAL,42.26198959350586,Industrials,30.26,9.88,14.57,5.8
6356,2024-09-01,DAL,50.51744842529297,Industrials,30.26,9.88,14.57,5.8
6357,2024-10-01,DAL,56.912940979003906,Industrials,30.26,9.88,14.57,5.8
6358,2024-11-01,DAL,63.66484832763672,Industrials,30.38,11.38,13.88,5.12
6359,2024-12-01,DAL,60.35292053222656,Industrials,30.38,11.38,13.88,5.12
6360,2020-01-01,DD,46.205902099609375,Basic Materials,31.3,13.96,9.33,8.0
6361,2020-02-01,DD,38.730621337890625,Basic Materials,31.03,13.01,10.02,8.0
6362,2020-03-01,DD,30.982547760009766,Basic Materials,31.13,13.01,10.02,8.1
6363,2020-04-01,DD,42.721397399902344,Basic Materials,31.13,13.01,10.02,8.1
6364,2020-05-01,DD,46.092227935791016,Basic Materials,31.13,13.01,10.02,8.1
6365,2020-06-01,DD,48.56740188598633,Basic Materials,31.13,13.01,10.02,8.1
6366,2020-07-01,DD,48.88734436035156,Basic Materials,33.01,14.72,10.02,8.27
6367,2020-08-01,DD,51.24846649169922,Basic Materials,33.01,14.72,10.02,8.27
6368,2020-09-01,DD,50.99112319946289,Basic Materials,33.01,14.72,10.02,8.27
6369,2020-10-01,DD,52.2778434753418,Basic Materials,33.03,14.72,10.02,8.3
6370,2020-11-01,DD,58.30707931518555,Basic Materials,33.03,14.72,10.02,8.3
6371,2020-12-01,DD,65.6600570678711,Basic Materials,33.03,14.72,10.02,8.3
6372,2021-01-01,DD,73.36087799072266,Basic Materials,32.68,14.72,10.02,7.95
6373,2021-02-01,DD,64.93061828613281,Basic Materials,30.41,13.89,9.13,7.39
6374,2021-03-01,DD,71.66542053222656,Basic Materials,30.41,13.89,9.13,7.39
6375,2021-04-01,DD,71.50776672363281,Basic Materials,30.41,13.89,9.13,7.39
6376,2021-05-01,DD,78.4443130493164,Basic Materials,30.04,13.52,9.13,7.39
6377,2021-06-01,DD,72.044677734375,Basic Materials,30.04,13.52,9.13,7.39
6378,2021-07-01,DD,69.8482437133789,Basic Materials,30.04,13.52,9.13,7.39
6379,2021-08-01,DD,69.16909790039062,Basic Materials,30.04,13.52,9.13,7.39
6380,2021-09-01,DD,63.53426742553711,Basic Materials,30.04,13.52,9.13,7.39
6381,2021-10-01,DD,65.03874206542969,Basic Materials,30.04,13.52,9.13,7.39
6382,2021-11-01,DD,69.113037109375,Basic Materials,30.04,13.52,9.13,7.39
6383,2021-12-01,DD,75.78148651123047,Basic Materials,30.04,13.52,9.13,7.39
6384,2022-01-01,DD,71.86013793945312,Basic Materials,30.04,13.52,9.13,7.39
6385,2022-02-01,DD,72.5824966430664,Basic Materials,28.64,13.44,8.12,7.08
6386,2022-03-01,DD,69.32976531982422,Basic Materials,28.64,13.44,8.12,7.08
6387,2022-04-01,DD,62.12165451049805,Basic Materials,28.64,13.44,8.12,7.08
6388,2022-05-01,DD,63.93074417114258,Basic Materials,28.85,13.44,8.12,7.29
6389,2022-06-01,DD,52.62728500366211,Basic Materials,28.85,13.44,8.12,7.29
6390,2022-07-01,DD,57.97712326049805,Basic Materials,28.85,13.44,8.12,7.29
6391,2022-08-01,DD,52.97827911376953,Basic Materials,28.95,13.44,8.12,7.39
